ENSG_ID,Antibody_ID,Gene name,Gene description,Image_URL,Spermatogonia_manual annotation,Spermatogonia_Predict_Proba,Spermatogonia_model prediction,Spermatogonia_GTL Score,Spermatogonia_intensity,Spermatogonia_localization,Preleptotene spermatocytes_manual annotation,Preleptotene spermatocytes_Predict_Proba,Preleptotene spermatocytes_model prediction,Preleptotene spermatocytes_GTL Score,Preleptotene spermatocytes_intensity,Preleptotene spermatocytes_localization,Pachytene spermatocytes_manual annotation,Pachytene spermatocytes_Predict_Proba,Pachytene spermatocytes_model prediction,Pachytene spermatocytes_GTL Score,Pachytene_spermatocytes_intensity,Pachytene_spermatocytes_localization,Round/early spermatids_manual annotation,Round/early spermatids_Predict_Proba,Round/early spermatids_model prediction,Round/early spermatids_GTL Score,Round/early spermatids_intensity,Round/early spermatids_localization,Elongated/late spermatids_manual annotation,Elongated/late spermatids_Predict_Proba,Elongated/late spermatids_model prediction,Elongated/late spermatids_GTL Score,Elongated/late spermatids_intensity,Elongated/late spermatids_localization,Sertoli cells_manual annotation,Sertoli cells_Predict_Proba,Sertoli cells_model prediction,Sertoli cells_GTL Score,Sertoli cells_cells_intensity,Sertoli cells_cells_localization,Leydig cells_manual annotation,Leydig cells__Predict_Proba,Leydig cells_model prediction,Leydig cells_GTL Score,Leydig cells_intensity,Leydig cells_localization,Peritubular cells_manual annotation,Peritubular cells_Predict_Proba,Peritubular cells_model prediction,Peritubular cells_GTL Score,Peritubular cells_intensity,Peritubular cells_localization
ENSG00000115419,HPA036223,GLS,glutaminase,//images.proteinatlas.org/36223/75513_A_6_6.jpg,1,1.0,1,0.99,1,Cytoplasmic,1,1.0,1,0.53,1,Cytoplasmic,1,1.0,1,0.92,1,Cytoplasmic,1,1.0,1,0.99,1,Cytoplasmic,1,1.0,1,0.99,3,Cytoplasmic,0,0.0,0,0.0,0,0,1,0.999999881,1,0.99,1,Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000115419,HPA036223,GLS,glutaminase,//images.proteinatlas.org/36223/75513_A_4_6.jpg,1,0.999998689,1,0.99,1,Cytoplasmic,1,1.0,1,0.53,1,Cytoplasmic,1,1.0,1,0.91,1,Cytoplasmic,1,1.0,1,0.99,1,Cytoplasmic,1,1.0,1,0.99,3,Cytoplasmic,0,0.0,0,0.0,0,0,1,1.0,1,0.98,1,Cytoplasmic,0,1.12e-05,0,0.0,0,0
ENSG00000115421,CAB017795,PAPOLG,poly(A) polymerase gamma,//images.proteinatlas.org/17795/41358_A_6_6.jpg,1,0.999999642,1,1.0,3,Nuclear.Cytoplasmic.Membranous,0,0.038361549,0,1.0,0,0,0,0.199085996,0,1.0,0,0,1,1.0,1,1.0,1,Nuclear,1,1.0,1,1.0,2,Cytoplasmic.Membranous,0,1.01e-09,0,0.99,0,0,1,1.0,1,1.0,2,Cytoplasmic,0,0.0,0,0.37,0,0
ENSG00000115762,HPA075014,PLEKHB2,pleckstrin homology domain containing B2,//images.proteinatlas.org/75014/164271_A_5_6.jpg,1,0.998101473,1,0.0,3,Cytoplasmic,0,0.987429738,1,0.0,0,0,1,0.999941111,1,0.0,1,Cytoplasmic,1,0.999876082,1,0.0,1,Cytoplasmic,1,0.999841452,1,0.0,2,Cytoplasmic,0,1.28e-05,0,0.0,0,0,1,0.111925401,0,0.0,1,Cytoplasmic,0,0.000264759,0,0.0,0,0
ENSG00000115762,HPA075014,PLEKHB2,pleckstrin homology domain containing B2,//images.proteinatlas.org/75014/164271_A_6_6.jpg,1,0.094600089,1,0.0,3,Cytoplasmic,0,0.133763939,0,0.0,0,0,1,0.999999583,1,0.0,1,Cytoplasmic,1,0.999392569,1,0.0,1,Cytoplasmic,1,0.990995228,1,0.0,2,Cytoplasmic,0,0.0,0,0.0,0,0,1,0.000622138,0,0.0,1,Cytoplasmic,0,1.32e-06,0,0.0,0,0
ENSG00000115762,HPA075014,PLEKHB2,pleckstrin homology domain containing B2,//images.proteinatlas.org/75014/164271_A_4_6.jpg,1,0.112640418,1,0.0,3,Cytoplasmic,0,0.151013866,0,0.0,0,0,1,0.995927751,1,0.0,1,Cytoplasmic,1,0.999990284,1,0.0,1,Cytoplasmic,1,0.999999464,1,0.0,2,Cytoplasmic,0,2.12e-09,0,0.0,0,0,1,0.278920591,0,0.0,1,Cytoplasmic,0,9.83e-10,0,0.0,0,0
ENSG00000115896,HPA031849,PLCL1,phospholipase C like 1 (inactive),//images.proteinatlas.org/31849/68394_A_6_6.jpg,0,2.32e-05,0,0.99,0,0,0,0.081212409,0,0.8,0,0,1,1.0,1,0.98,3,Cytoplasmic,1,1.0,1,0.99,3,Cytoplasmic,1,1.0,1,0.99,3,Cytoplasmic,0,8.17e-09,0,0.0,0,0,1,0.999270618,1,0.99,3,Cytoplasmic,0,2.28e-07,0,0.0,0,0
ENSG00000115896,HPA031849,PLCL1,phospholipase C like 1 (inactive),//images.proteinatlas.org/31849/68394_A_4_6.jpg,0,5.97e-05,0,0.99,0,0,0,0.112093292,0,0.78,0,0,1,1.0,1,0.98,3,Cytoplasmic,1,1.0,1,0.99,3,Cytoplasmic,1,1.0,1,0.99,3,Cytoplasmic,0,2.83e-09,0,0.0,0,0,1,0.999864995,1,0.99,3,Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000115942,CAB003693,ORC2,origin recognition complex subunit 2,//images.proteinatlas.org/3693/10197_A_4_6.jpg,1,0.999997258,1,1.0,2,Nuclear,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.046836033,0,1.0,0,0,0,4.14e-09,0,1.0,0,0,0,7.18e-07,0,1.0,0,0,0,1.25e-06,0,1.0,0,0
ENSG00000115942,CAB003693,ORC2,origin recognition complex subunit 2,//images.proteinatlas.org/3693/10197_A_5_6.jpg,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.037486669,0,1.0,0,0,0,2.6e-08,0,1.0,0,0,0,2.51e-06,0,1.0,0,0,0,4.2e-05,0,1.0,0,0
ENSG00000115942,CAB003693,ORC2,origin recognition complex subunit 2,//images.proteinatlas.org/3693/10197_A_6_6.jpg,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.006719163,0,1.0,0,0,0,0.0,0,1.0,0,0,0,1.84e-06,0,1.0,0,0,0,2.09e-09,0,1.0,0,0
ENSG00000116017,HPA004793,ARID3A,AT-rich interaction domain 3A,//images.proteinatlas.org/4793/165722_A_5_6.jpg,0,1.75e-06,0,1.0,0,0,0,0.000116325,0,1.0,0,0,0,0.002084196,0,1.0,0,0,0,0.012278667,0,1.0,0,0,0,0.1179609,0,1.0,0,0,0,0.0,0,0.94,0,0,0,1.16e-07,0,1.0,0,0,0,0.0,0,0.0,0,0
ENSG00000116017,HPA004793,ARID3A,AT-rich interaction domain 3A,//images.proteinatlas.org/4793/165722_A_6_6.jpg,0,1.28e-07,0,1.0,0,0,0,1.55e-06,0,1.0,0,0,0,0.028181765,0,1.0,0,0,0,0.889843702,0,1.0,0,0,0,0.155661449,0,1.0,0,0,0,0.0,0,0.94,0,0,0,0.0,0,1.0,0,0,0,2.64e-06,0,0.0,0,0
ENSG00000116017,HPA076330,ARID3A,AT-rich interaction domain 3A,//images.proteinatlas.org/76330/165564_A_5_6.jpg,0,0.997785032,1,0.0,0,0,0,0.999983072,1,0.0,0,0,1,0.974210322,1,0.0,3,Nuclear,0,0.999999464,1,0.0,0,0,0,0.214237154,0,0.0,0,0,0,7.85e-07,0,0.0,0,0,1,0.50384444,0,0.0,1,Cytoplasmic,0,1.38e-08,0,0.0,0,0
ENSG00000116017,HPA076330,ARID3A,AT-rich interaction domain 3A,//images.proteinatlas.org/76330/165564_A_6_6.jpg,0,0.640729368,1,0.0,0,0,0,0.999903202,1,0.0,0,0,1,0.999992073,1,0.0,3,Nuclear,0,0.000654166,0,0.0,0,0,0,0.996003032,1,0.0,0,0,0,2.98e-11,0,0.0,0,0,1,0.998993456,1,0.0,1,Cytoplasmic,0,1.05e-06,0,0.0,0,0
ENSG00000116299,HPA070749,KIAA1324,KIAA1324,//images.proteinatlas.org/70749/160749_A_5_6.jpg,0,8.23e-06,0,0.0,0,0,0,8.05e-09,0,0.0,0,0,1,0.002789157,0,0.01,3,Nuclear,1,3.98e-05,0,0.0,3,Nuclear,1,1.0,1,0.01,3,Nuclear,0,0.010079458,0,0.0,0,0,0,0.991576135,1,0.0,0,0,0,0.000250348,0,0.0,0,0
ENSG00000116299,HPA070749,KIAA1324,KIAA1324,//images.proteinatlas.org/70749/160749_A_6_6.jpg,0,0.594675541,1,0.0,0,0,0,0.986803472,1,0.0,0,0,1,0.048196763,0,0.01,3,Nuclear,1,3.01e-06,0,0.0,3,Nuclear,1,0.999985516,1,0.01,3,Nuclear,0,4.43e-07,0,0.0,0,0,0,0.999998391,1,0.0,0,0,0,1.34e-08,0,0.0,0,0
ENSG00000116299,HPA070749,KIAA1324,KIAA1324,//images.proteinatlas.org/70749/160749_A_4_6.jpg,0,0.006687295,0,0.0,0,0,0,0.942632198,1,0.0,0,0,1,0.999999881,1,0.0,3,Nuclear,1,0.999040365,1,0.04,3,Nuclear,1,0.260725886,0,0.01,3,Nuclear,0,0.001247308,0,0.0,0,0,0,0.638777792,0,0.0,0,0,0,0.063286364,0,0.0,0,0
ENSG00000116584,HPA043437,ARHGEF2,Rho/Rac guanine nucleotide exchange factor 2,//images.proteinatlas.org/43437/162932_A_5_6.jpg,1,0.999999166,1,0.62,2,Cytoplasmic,0,0.076957993,0,0.18,0,0,0,0.151483864,0,0.48,0,0,1,1.0,1,0.84,3,Cytoplasmic,1,1.0,1,0.54,3,Cytoplasmic,0,0.0,0,0.0,0,0,0,2.01e-08,0,0.35,0,0,0,4.81e-07,0,0.0,0,0
ENSG00000116584,HPA043437,ARHGEF2,Rho/Rac guanine nucleotide exchange factor 2,//images.proteinatlas.org/43437/162932_A_6_6.jpg,1,0.999999464,1,0.62,2,Cytoplasmic,0,0.031256709,0,0.18,0,0,0,0.316084176,0,0.48,0,0,1,1.0,1,0.83,3,Cytoplasmic,1,1.0,1,0.53,3,Cytoplasmic,0,0.0,0,0.0,0,0,0,9.79e-07,0,0.34,0,0,0,2.34e-06,0,0.0,0,0
ENSG00000116703,HPA062235,PDC,phosducin,//images.proteinatlas.org/62235/161925_A_5_6.jpg,0,0.000189283,0,0.0,0,0,0,0.037920125,0,0.0,0,0,0,4.03e-05,0,0.06,0,0,1,0.000258944,0,0.25,3,Nuclear,1,0.013488007,0,0.05,3,Nuclear,0,4.7e-08,0,0.0,0,0,0,0.942251027,1,0.0,0,0,0,2.37e-06,0,0.0,0,0
ENSG00000116703,HPA062235,PDC,phosducin,//images.proteinatlas.org/62235/161925_A_6_6.jpg,0,0.000835923,0,0.0,0,0,0,4.73e-08,0,0.0,0,0,0,0.324898958,0,0.06,0,0,1,0.999941945,1,0.25,3,Nuclear,1,0.995509326,1,0.05,3,Nuclear,0,8.94e-10,0,0.0,0,0,0,0.77116096,0,0.0,0,0,0,8.95e-06,0,0.0,0,0
ENSG00000116703,HPA062235,PDC,phosducin,//images.proteinatlas.org/62235/161925_A_4_6.jpg,0,0.645974159,1,0.0,0,0,0,0.608839512,0,0.0,0,0,0,0.991058469,1,0.06,0,0,1,0.873000622,0,0.25,3,Nuclear,1,0.990716159,1,0.05,3,Nuclear,0,9.37e-08,0,0.0,0,0,0,3.83e-06,0,0.0,0,0,0,0.009086054,0,0.0,0,0
ENSG00000116729,HPA069520,WLS,wntless Wnt ligand secretion mediator,//images.proteinatlas.org/69520/159246_A_5_6.jpg,0,0.329934299,1,0.0,0,0,0,0.409152508,0,0.0,0,0,0,1.0,1,0.01,0,0,1,1.0,1,0.08,3,Nuclear,1,1.0,1,0.02,3,Nuclear,1,0.0,0,0.0,2,Cytoplasmic.Membranous,1,0.837856531,0,0.0,2,Cytoplasmic.Membranous,0,0.000261804,0,0.0,0,0
ENSG00000116729,HPA069520,WLS,wntless Wnt ligand secretion mediator,//images.proteinatlas.org/69520/159246_A_6_6.jpg,0,0.987279236,1,0.0,0,0,0,0.999999642,1,0.0,0,0,0,0.999989033,1,0.01,0,0,1,0.961065888,1,0.08,3,Nuclear,1,0.903713286,1,0.02,3,Nuclear,1,0.001810954,0,0.0,2,Cytoplasmic.Membranous,1,0.746258676,0,0.0,2,Cytoplasmic.Membranous,0,0.198292464,0,0.0,0,0
ENSG00000116729,HPA069520,WLS,wntless Wnt ligand secretion mediator,//images.proteinatlas.org/69520/159246_A_4_6.jpg,0,0.996676922,1,0.0,0,0,0,0.054150164,0,0.0,0,0,0,0.998716593,1,0.01,0,0,1,0.349706978,0,0.08,3,Nuclear,1,0.932576776,1,0.02,3,Nuclear,1,8.31e-09,0,0.0,2,Cytoplasmic.Membranous,1,0.316217393,0,0.0,2,Cytoplasmic.Membranous,0,8.85e-06,0,0.0,0,0
ENSG00000116874,HPA069692,WARS2,"tryptophanyl tRNA synthetase 2, mitochondrial",//images.proteinatlas.org/69692/157834_A_5_6.jpg,1,0.0007814,0,0.0,3,Cytoplasmic,1,1.0,1,0.0,2,Cytoplasmic,1,0.999994099,1,0.01,3,Cytoplasmic,1,0.998412371,1,0.08,3,Cytoplasmic,1,0.451989442,0,0.02,1,Cytoplasmic,0,2.92e-06,0,0.0,0,0,1,3.74e-07,0,0.0,2,Cytoplasmic,1,1.28e-05,0,0.0,2,Cytoplasmic
ENSG00000116874,HPA069692,WARS2,"tryptophanyl tRNA synthetase 2, mitochondrial",//images.proteinatlas.org/69692/157834_A_6_6.jpg,1,0.014756243,0,0.0,3,Cytoplasmic,1,0.524141014,0,0.0,2,Cytoplasmic,1,0.999999702,1,0.01,3,Cytoplasmic,1,1.0,1,0.08,3,Cytoplasmic,1,0.999999762,1,0.02,1,Cytoplasmic,0,3.72e-05,0,0.0,0,0,1,0.999191821,1,0.0,2,Cytoplasmic,1,0.006335767,0,0.0,2,Cytoplasmic
ENSG00000116874,HPA069692,WARS2,"tryptophanyl tRNA synthetase 2, mitochondrial",//images.proteinatlas.org/69692/157834_A_4_6.jpg,1,0.389226556,1,0.0,3,Cytoplasmic,1,0.999973595,1,0.0,2,Cytoplasmic,1,0.834857762,0,0.01,3,Cytoplasmic,1,0.99999994,1,0.08,3,Cytoplasmic,1,0.996409476,1,0.02,1,Cytoplasmic,0,0.000798345,0,0.0,0,0,1,0.999999881,1,0.0,2,Cytoplasmic,1,2.34e-05,0,0.0,2,Cytoplasmic
ENSG00000116984,HPA054915,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase,//images.proteinatlas.org/54915/162632_A_5_6.jpg,1,4.09e-06,0,0.0,3,Cytoplasmic.Membranous,1,0.001529238,0,0.03,3,Cytoplasmic.Membranous,1,0.99941951,1,0.17,2,Cytoplasmic.Membranous,1,0.999984682,1,0.49,2,Cytoplasmic.Membranous,1,0.999999583,1,0.15,3,Cytoplasmic.Membranous,1,0.0,0,0.0,2,Cytoplasmic.Membranous,1,4.55e-06,0,0.0,1,Cytoplasmic,0,8.19e-08,0,0.0,0,0
ENSG00000116984,HPA054915,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase,//images.proteinatlas.org/54915/162632_A_6_6.jpg,1,0.999860346,1,0.0,3,Cytoplasmic.Membranous,1,0.927188694,1,0.03,3,Cytoplasmic.Membranous,1,0.931788087,1,0.17,2,Cytoplasmic.Membranous,1,0.970710874,1,0.49,2,Cytoplasmic.Membranous,1,1.0,1,0.15,3,Cytoplasmic.Membranous,1,5.96e-10,0,0.0,2,Cytoplasmic.Membranous,1,0.035291862,0,0.0,1,Cytoplasmic,0,3.04e-07,0,0.0,0,0
ENSG00000116984,HPA054915,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase,//images.proteinatlas.org/54915/162632_A_4_6.jpg,1,0.999999642,1,0.0,3,Cytoplasmic.Membranous,1,0.99999994,1,0.03,3,Cytoplasmic.Membranous,1,0.976819038,1,0.17,2,Cytoplasmic.Membranous,1,0.893852711,1,0.48,2,Cytoplasmic.Membranous,1,0.999829292,1,0.15,3,Cytoplasmic.Membranous,1,2.73e-07,0,0.0,2,Cytoplasmic.Membranous,1,0.09006305,0,0.0,1,Cytoplasmic,0,6.35e-09,0,0.0,0,0
ENSG00000117245,HPA032085,KIF17,kinesin family member 17,//images.proteinatlas.org/32085/165088_A_5_6.jpg,0,1.56e-06,0,0.99,0,0,1,1.0,1,0.76,1,Cytoplasmic,1,1.0,1,0.98,2,Cytoplasmic,1,1.0,1,0.99,2,Cytoplasmic,1,1.0,1,0.99,3,Cytoplasmic,0,2.98e-11,0,0.0,0,0,0,2.74e-08,0,0.99,0,0,0,0.0,0,0.0,0,0
ENSG00000117245,HPA032085,KIF17,kinesin family member 17,//images.proteinatlas.org/32085/165088_A_6_6.jpg,0,0.000144765,0,0.99,0,0,1,1.0,1,0.75,1,Cytoplasmic,1,1.0,1,0.98,2,Cytoplasmic,1,1.0,1,0.99,2,Cytoplasmic,1,1.0,1,0.99,3,Cytoplasmic,0,0.0,0,0.0,0,0,0,3.86e-07,0,0.99,0,0,0,2.27e-07,0,0.0,0,0
ENSG00000117245,HPA032085,KIF17,kinesin family member 17,//images.proteinatlas.org/32085/165088_A_4_6.jpg,0,2.04e-05,0,0.99,0,0,1,1.0,1,0.75,1,Cytoplasmic,1,1.0,1,0.98,2,Cytoplasmic,1,1.0,1,0.99,2,Cytoplasmic,1,1.0,1,0.99,3,Cytoplasmic,0,2.98e-11,0,0.0,0,0,0,3.74e-07,0,0.99,0,0,0,2.98e-11,0,0.0,0,0
ENSG00000117505,HPA050785,DR1,down-regulator of transcription 1,//images.proteinatlas.org/50785/128859_A_6_6.jpg,0,2.64e-06,0,0.0,0,0,0,4.14e-07,0,0.06,0,0,1,1.0,1,0.24,2,Nuclear,1,1.0,1,0.6,3,Nuclear,0,0.249841571,0,0.22,0,0,1,0.998437583,1,0.0,2,Nuclear,1,0.99999994,1,0.0,1,Nuclear,1,0.999999285,1,0.0,2,Nuclear
ENSG00000117505,HPA050785,DR1,down-regulator of transcription 1,//images.proteinatlas.org/50785/128859_A_4_6.jpg,0,6.61e-08,0,0.0,0,0,0,0.016705921,0,0.06,0,0,1,1.0,1,0.24,2,Nuclear,1,1.0,1,0.6,3,Nuclear,0,0.08203657,0,0.22,0,0,1,0.982538819,1,0.0,2,Nuclear,1,0.999999821,1,0.0,1,Nuclear,1,0.99999994,1,0.0,2,Nuclear
ENSG00000117505,HPA055308,DR1,down-regulator of transcription 1,//images.proteinatlas.org/55308/128865_A_6_6.jpg,0,0.999988139,1,0.0,0,0,0,0.999997377,1,0.03,0,0,1,0.999997973,1,0.15,3,Nuclear,1,0.788276732,0,0.46,3,Nuclear,0,0.804679632,0,0.14,0,0,1,7.31e-08,0,0.0,2,Nuclear,0,3.15e-05,0,0.0,0,0,0,0.009542608,0,0.0,0,0
ENSG00000117625,HPA007413,RCOR3,REST corepressor 3,//images.proteinatlas.org/7413/165530_A_5_6.jpg,1,0.99999994,1,1.0,3,Nuclear,0,0.164178416,0,1.0,0,0,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.065393738,0,1.0,0,0,1,0.992851734,1,0.01,2,Nuclear,1,1.0,1,1.0,2,Nuclear,0,1.22e-06,0,0.0,0,0
ENSG00000117625,HPA007413,RCOR3,REST corepressor 3,//images.proteinatlas.org/7413/165530_A_6_6.jpg,1,0.999999762,1,1.0,3,Nuclear,0,0.256523311,0,1.0,0,0,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.385145217,0,1.0,0,0,1,0.680937827,0,0.01,2,Nuclear,1,0.99985683,1,1.0,2,Nuclear,0,3.7e-09,0,0.0,0,0
ENSG00000117625,HPA071997,RCOR3,REST corepressor 3,//images.proteinatlas.org/71997/165540_A_5_6.jpg,1,0.963892996,1,0.0,3,Nuclear,1,0.999963701,1,0.0,3,Nuclear,0,0.999917626,1,0.0,0,0,0,1.0,1,0.02,0,0,0,0.999993861,1,0.01,0,0,1,1.19e-10,0,0.0,2,Nuclear,0,0.978773415,1,0.0,0,0,0,3.15e-08,0,0.0,0,0
ENSG00000117625,HPA071997,RCOR3,REST corepressor 3,//images.proteinatlas.org/71997/165540_A_6_6.jpg,1,0.168106079,1,0.0,3,Nuclear,1,4.05e-09,0,0.0,3,Nuclear,0,1.03e-07,0,0.0,0,0,0,0.000106018,0,0.02,0,0,0,0.999919534,1,0.01,0,0,1,3.33e-08,0,0.0,2,Nuclear,0,0.999938965,1,0.0,0,0,0,1.15e-06,0,0.0,0,0
ENSG00000117724,CAB070134,CENPF,centromere protein F,//images.proteinatlas.org/70134/149748_A_4_6.jpg,1,0.999999762,1,1.0,3,Nuclear,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,1,Nuclear,0,0.006596073,0,1.0,0,0,0,0.0,0,0.98,0,0,1,0.99999702,1,1.0,3,Nuclear,0,2.63e-07,0,0.01,0,0
ENSG00000117724,CAB070134,CENPF,centromere protein F,//images.proteinatlas.org/70134/149748_A_6_6.jpg,1,0.99999851,1,1.0,3,Nuclear,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,1,Nuclear,0,0.143451169,0,1.0,0,0,0,0.0,0,0.98,0,0,1,0.999474883,1,1.0,3,Nuclear,0,2.98e-11,0,0.01,0,0
ENSG00000117724,HPA064308,CENPF,centromere protein F,//images.proteinatlas.org/64308/146864_A_5_6.jpg,1,0.744997323,1,0.0,3,Nuclear,1,7.17e-06,0,0.0,1,Cytoplasmic,1,0.003809696,0,0.04,2,Cytoplasmic,1,0.994852722,1,0.2,1,Cytoplasmic,1,0.995233119,1,0.04,1,Cytoplasmic,0,0.001846955,0,0.0,0,0,1,0.99999994,1,0.0,1,Cytoplasmic,0,0.00140329,0,0.0,0,0
ENSG00000117724,HPA064308,CENPF,centromere protein F,//images.proteinatlas.org/64308/146864_A_6_6.jpg,1,0.959840596,1,0.0,3,Nuclear,1,0.048506677,0,0.0,1,Cytoplasmic,1,0.995711625,1,0.04,2,Cytoplasmic,1,1.0,1,0.2,1,Cytoplasmic,1,1.0,1,0.04,1,Cytoplasmic,0,1.25e-05,0,0.0,0,0,1,0.999993145,1,0.0,1,Cytoplasmic,0,0.004028011,0,0.0,0,0
ENSG00000117724,HPA064308,CENPF,centromere protein F,//images.proteinatlas.org/64308/146864_A_4_6.jpg,1,0.048597019,0,0.0,3,Nuclear,1,0.999993205,1,0.0,1,Cytoplasmic,1,1.0,1,0.04,2,Cytoplasmic,1,1.0,1,0.2,1,Cytoplasmic,1,0.999997795,1,0.04,1,Cytoplasmic,0,3.87e-10,0,0.0,0,0,1,0.963294089,1,0.0,1,Cytoplasmic,0,0.000633698,0,0.0,0,0
ENSG00000117906,HPA030694,RCN2,reticulocalbin 2,//images.proteinatlas.org/30694/70111_A_6_6.jpg,0,2.17e-06,0,0.99,0,0,0,0.003896611,0,0.9,0,0,1,1.0,1,0.99,3,Cytoplasmic.Membranous,1,1.0,1,1.0,3,Cytoplasmic.Membranous,1,1.0,1,1.0,2,Cytoplasmic,0,0.0,0,0.0,0,0,0,1.04e-08,0,0.99,0,0,0,1.16e-07,0,0.0,0,0
ENSG00000117906,HPA030694,RCN2,reticulocalbin 2,//images.proteinatlas.org/30694/70111_A_4_6.jpg,0,3.3e-05,0,0.99,0,0,0,0.024744922,0,0.9,0,0,1,1.0,1,0.99,3,Cytoplasmic.Membranous,1,1.0,1,1.0,3,Cytoplasmic.Membranous,1,1.0,1,1.0,2,Cytoplasmic,0,3.91e-08,0,0.0,0,0,0,1.85e-07,0,0.99,0,0,0,3.21e-06,0,0.0,0,0
ENSG00000117906,HPA030695,RCN2,reticulocalbin 2,//images.proteinatlas.org/30695/70120_A_6_6.jpg,1,0.999941826,1,0.99,1,Cytoplasmic.Membranous,1,1.0,1,0.9,1,Cytoplasmic.Membranous,1,1.0,1,0.99,3,Cytoplasmic.Membranous,1,1.0,1,1.0,3,Cytoplasmic.Membranous,1,1.0,1,1.0,2,Cytoplasmic,0,0.0,0,0.0,0,0,0,1.65e-07,0,0.99,0,0,0,3.44e-07,0,0.0,0,0
ENSG00000117906,HPA030695,RCN2,reticulocalbin 2,//images.proteinatlas.org/30695/70120_A_4_6.jpg,1,0.999999881,1,0.99,1,Cytoplasmic.Membranous,1,1.0,1,0.9,1,Cytoplasmic.Membranous,1,1.0,1,0.99,3,Cytoplasmic.Membranous,1,1.0,1,1.0,3,Cytoplasmic.Membranous,1,1.0,1,1.0,2,Cytoplasmic,0,0.0,0,0.0,0,0,0,1.04e-06,0,0.99,0,0,0,1.12e-05,0,0.0,0,0
ENSG00000118231,HPA041269,CRYGD,crystallin gamma D,//images.proteinatlas.org/41269/167769_A_5_6.jpg,0,2.29e-06,0,0.92,0,0,0,0.247375563,0,0.25,0,0,1,1.0,1,0.63,2,Cytoplasmic,0,0.820918858,0,0.92,0,0,0,0.468971819,0,0.87,0,0,0,0.0,0,0.0,0,0,0,1.06e-08,0,0.76,0,0,0,2.98e-11,0,0.0,0,0
ENSG00000118231,HPA041269,CRYGD,crystallin gamma D,//images.proteinatlas.org/41269/167769_A_6_6.jpg,0,0.00269508,0,0.91,0,0,0,0.783562362,0,0.25,0,0,1,1.0,1,0.63,2,Cytoplasmic,0,0.88435185,0,0.92,0,0,0,0.162418321,0,0.87,0,0,0,1.19e-10,0,0.0,0,0,0,4.95e-08,0,0.75,0,0,0,2.12e-05,0,0.0,0,0
ENSG00000118407,HPA053564,FILIP1,filamin A interacting protein 1,//images.proteinatlas.org/53564/130396_A_5_6.jpg,1,0.999975026,1,0.0,1,Cytoplasmic,0,0.008126724,0,0.04,0,0,0,0.403023571,0,0.18,0,0,0,0.622481287,0,0.5,0,0,1,1.0,1,0.15,3,Cytoplasmic,0,7.24e-09,0,0.0,0,0,1,0.99999994,1,0.0,1,Cytoplasmic,0,2e-09,0,0.0,0,0
ENSG00000118407,HPA053564,FILIP1,filamin A interacting protein 1,//images.proteinatlas.org/53564/130396_A_6_6.jpg,1,1.0,1,0.0,1,Cytoplasmic,0,0.509741306,0,0.03,0,0,0,0.657679498,0,0.18,0,0,0,0.197736889,0,0.5,0,0,1,1.0,1,0.15,3,Cytoplasmic,0,0.0,0,0.0,0,0,1,0.999999464,1,0.0,1,Cytoplasmic,0,1.26e-07,0,0.0,0,0
ENSG00000118432,HPA069945,CNR1,cannabinoid receptor 1,//images.proteinatlas.org/69945/166905_A_5_6.jpg,0,0.983873904,1,0.0,0,0,0,0.848951221,0,0.0,0,0,0,0.959504545,1,0.01,0,0,0,0.995369256,1,0.07,0,0,0,1.0,1,0.02,0,0,1,0.0,0,0.0,3,Membranous,0,0.418662578,0,0.0,0,0,0,5.96e-10,0,0.0,0,0
ENSG00000118432,HPA069945,CNR1,cannabinoid receptor 1,//images.proteinatlas.org/69945/166905_A_6_6.jpg,0,0.999504149,1,0.0,0,0,0,0.999626994,1,0.0,0,0,0,1.0,1,0.01,0,0,0,0.99999994,1,0.07,0,0,0,0.99998945,1,0.02,0,0,1,2.27e-06,0,0.0,3,Membranous,0,0.746010721,0,0.0,0,0,0,8.03e-05,0,0.0,0,0
